date,location,percent_fully,left
2021-03-08,Cambodia,0.0013733500704080413,0.009134174585266042
2021-03-09,Cambodia,0.0020124444261551745,0.00923382186619021
2021-03-10,Cambodia,0.0023853740759524015,0.01042695749636745
2021-03-11,Cambodia,0.0028419811243168016,0.011356201287746715
2021-03-12,Cambodia,0.0031420594006652683,0.012148415114781885
2021-03-13,Cambodia,0.00339638127250774,0.012780810493660168
2021-03-14,Cambodia,0.003444769417926498,0.01326122283482638
2021-03-15,Cambodia,0.003595616022062602,0.013511896156767064
2021-03-16,Cambodia,0.0044919032397388575,0.013307338113093205
2021-03-17,Cambodia,0.005649749616767683,0.0127998906152777
2021-03-19,Cambodia,0.0074402306218486775,0.011535040045227664
2021-03-20,Cambodia,0.008043676850686564,0.011217137705424573
2021-03-21,Cambodia,0.008384666735769803,0.010975914725852446
2021-03-22,Cambodia,0.00881047045299618,0.010831946535465611
2021-03-23,Cambodia,0.009251705741938305,0.010744201900942347
2021-03-24,Cambodia,0.009804311521325087,0.010646229364235395
2021-03-25,Cambodia,0.010618596084651382,0.010560159473929345
2021-03-26,Cambodia,0.011420798564696357,0.010480609123611732
2021-03-27,Cambodia,0.012263852841182631,0.010234361911387968
2021-03-28,Cambodia,0.012680445465214336,0.01025529621410313
2021-03-29,Cambodia,0.01317036796104258,0.010243513192289165
2021-03-30,Cambodia,0.013583551284346388,0.010381201091861454
2021-03-31,Cambodia,0.014266188989741056,0.010092307714392231
2021-04-01,Cambodia,0.014458425700959706,0.011267858530288737
2021-04-02,Cambodia,0.014673450895991147,0.01378858782636802
2021-04-03,Cambodia,0.014808267805476784,0.016888359935548665
2021-04-04,Cambodia,0.01485976619015608,0.019926525382453264
2021-04-05,Cambodia,0.015029633103616245,0.022965767450640353
2021-04-06,Cambodia,0.01514124284323479,0.026282897434297837
2021-04-07,Cambodia,0.015259491747428714,0.02999006338368551
2021-04-08,Cambodia,0.01539771795764225,0.033279081589411216
2021-04-09,Cambodia,0.01560287412425083,0.03901597771776744
2021-04-10,Cambodia,0.015907677571783574,0.04223154642710966
2021-04-11,Cambodia,0.01602849840459679,0.04489660278733661
2021-04-12,Cambodia,0.016252495443649016,0.049529722851962596
2021-04-13,Cambodia,0.016533792659847307,0.053448325258773396
2021-04-14,Cambodia,0.016656946172105926,0.05533528349322455
2021-04-15,Cambodia,0.017075871475583038,0.05609382299903505
2021-04-16,Cambodia,0.017940637614599606,0.05634306082593242
2021-04-17,Cambodia,0.018057750085217567,0.056918813962892806
2021-04-18,Cambodia,0.01805816877127187,0.05713868395369548
2021-04-19,Cambodia,0.022799250025614615,0.05345221305784907
2021-04-20,Cambodia,0.025913317272935037,0.05050813234857576
2021-04-21,Cambodia,0.029602898408041978,0.04698279577134262
2021-04-22,Cambodia,0.03376798727625043,0.04287584445238885
2021-04-23,Cambodia,0.03790723723367904,0.03878384620680304
2021-04-24,Cambodia,0.04094594099122488,0.0364496116417691
2021-04-25,Cambodia,0.043801021007812024,0.03369537515197556
2021-04-26,Cambodia,0.04651261133236011,0.03100250607528418
2021-04-27,Cambodia,0.04896910222525058,0.028718154963005796
2021-04-29,Cambodia,0.05452901377722349,0.0249874229699902
2021-04-30,Cambodia,0.05653589566008578,0.02358661905687856
2021-05-01,Cambodia,0.05807109779662875,0.02350210428620278
2021-05-02,Cambodia,0.05890201017754023,0.02619425561537251
2021-05-03,Cambodia,0.06004179324194055,0.027642131803446518
2021-05-04,Cambodia,0.06147429767059229,0.02916806303450134
2021-05-05,Cambodia,0.06242555238596921,0.03119815208723073
2021-05-06,Cambodia,0.06463818855837479,0.0314207734435331
2021-05-07,Cambodia,0.0659354573914866,0.03354727991333917
2021-05-08,Cambodia,0.06626490350392976,0.03653496378455348
2021-05-09,Cambodia,0.06644715156213861,0.03965949818323149
2021-05-10,Cambodia,0.06682707925027204,0.042359544735139504
2021-05-11,Cambodia,0.06721262929399184,0.045105287879260034
2021-05-12,Cambodia,0.06756181346328073,0.04846045848156563
2021-05-13,Cambodia,0.0679414420899468,0.05149025020738417
2021-05-14,Cambodia,0.06822549067164481,0.0538068401458439
2021-05-15,Cambodia,0.06866582877618485,0.05495499693133028
2021-05-16,Cambodia,0.07089156384086077,0.053654498234371004
2021-05-17,Cambodia,0.07374425136570904,0.051870596581571934
2021-05-18,Cambodia,0.07674808455616078,0.050838475645421016
2021-05-19,Cambodia,0.07988799071426106,0.04979935667093388
2021-05-20,Cambodia,0.08326959835028125,0.048230540025459706
