date,location,percent_vaccinated
2021-02-22,Afghanistan,0
2021-02-28,Afghanistan,2.1064344868947793e-4
2021-03-16,Afghanistan,0.001387164174296562
2021-04-07,Afghanistan,0.00308258705399236
2021-04-22,Afghanistan,0.00616517410798472
2021-05-11,Afghanistan,0.011530879263516522
2021-05-20,Afghanistan,0.012082225646348504
2021-05-24,Afghanistan,0.012237022892909821
2021-05-26,Afghanistan,0.01231421601038688
2021-01-10,Albania,0
2021-01-12,Albania,4.447842101605393e-5
2021-01-13,Albania,6.532768086732921e-5
2021-01-14,Albania,9.243171867398707e-5
2021-01-15,Albania,1.0702620056987977e-4
2021-01-16,Albania,1.2822294808534297e-4
2021-01-17,Albania,1.4073250399610813e-4
2021-01-18,Albania,1.5532698589200083e-4
2021-01-19,Albania,1.67836541802766e-4
2021-01-20,Albania,1.8034609771353118e-4
2021-01-21,Albania,1.907707276391688e-4
2021-02-02,Albania,1.907707276391688e-4
2021-02-09,Albania,2.394190006254778e-4
2021-02-17,Albania,3.7876155396483426e-4
2021-02-18,Albania,8.471749252901522e-4
2021-02-22,Albania,0.0021102925846132464
2021-05-11,Albania,0.15321460838140247
2021-05-12,Albania,0.15454687608589895
2021-05-13,Albania,0.15477170060462853
2021-05-14,Albania,0.15587288901244006
2021-05-17,Albania,0.1587949127805963
2021-05-18,Albania,0.1599106956703037
2021-05-19,Albania,0.16102647856001112
2021-05-20,Albania,0.16195809298769895
2021-05-21,Albania,0.16303043991938287
2021-05-23,Albania,0.16430606713461673
2021-05-24,Albania,0.16513899506567517
2021-05-26,Albania,0.1667207589130586
2021-01-20,Argentina,0.0053885344199304285
2021-01-21,Argentina,0.005517595150538069
2021-01-22,Argentina,0.0056300835363445574
2021-01-23,Argentina,0.005727880284036271
2021-01-24,Argentina,0.005753546398815093
2021-01-25,Argentina,0.005755449231462488
2021-01-26,Argentina,0.005906945686540581
2021-01-27,Argentina,0.00602540808182145
2021-01-28,Argentina,0.006118890267115
2021-01-29,Argentina,0.006160995970928877
2021-01-30,Argentina,0.006217903942662608
2021-02-01,Argentina,0.006230161725065597
2021-02-03,Argentina,0.0062881096169670895
2021-02-04,Argentina,0.006587274735867468
2021-02-06,Argentina,0.006803755138450214
2021-02-07,Argentina,0.007065173367856913
2021-02-08,Argentina,0.007131595502827621
2021-02-09,Argentina,0.00714613225921528
2021-02-10,Argentina,0.007473530104372362
2021-02-11,Argentina,0.008023957636572992
2021-02-12,Argentina,0.008142862551074185
2021-02-13,Argentina,0.008222648766498693
2021-02-14,Argentina,0.008233556865279691
2021-02-15,Argentina,0.00823486229697965
2021-02-16,Argentina,0.008258581327189042
2021-02-17,Argentina,0.008275153671990195
2021-02-18,Argentina,0.008682204976805687
2021-02-19,Argentina,0.009181344531370707
2021-02-20,Argentina,0.009859637992284101
2021-02-21,Argentina,0.010109993241182688
2021-02-22,Argentina,0.010151877685386402
2021-02-23,Argentina,0.01065783203594442
2021-02-24,Argentina,0.011359335629963834
2021-02-25,Argentina,0.012364672920658052
2021-02-26,Argentina,0.013732145815304823
2021-02-27,Argentina,0.0153658161469378
2021-02-28,Argentina,0.016186711426600765
2021-03-01,Argentina,0.01670979127098534
2021-03-02,Argentina,0.01821953409496644
2021-03-03,Argentina,0.019358357308471543
2021-03-04,Argentina,0.020835906859174032
2021-03-05,Argentina,0.02280089133106396
2021-03-07,Argentina,0.02617222401110617
2021-03-08,Argentina,0.026617486850596683
2021-03-09,Argentina,0.028803288413428538
2021-03-10,Argentina,0.031529140432744414
2021-03-11,Argentina,0.034617282937739954
2021-03-12,Argentina,0.03804654138372264
2021-03-13,Argentina,0.041510803100032995
2021-03-14,Argentina,0.042762756352214056
2021-03-15,Argentina,0.043209413127248596
2021-03-16,Argentina,0.045679688170866053
2021-03-17,Argentina,0.04801590201668621
2021-03-18,Argentina,0.050651834130432144
2021-03-19,Argentina,0.05272304534116097
2021-03-20,Argentina,0.054704801291501196
2021-03-21,Argentina,0.05563528645607752
2021-03-22,Argentina,0.05609050597802533
2021-03-23,Argentina,0.057942360411239305
2021-03-24,Argentina,0.059617384164011605
2021-03-25,Argentina,0.06040962632415856
2021-03-26,Argentina,0.062491325240409075
2021-03-27,Argentina,0.06436291603084952
2021-03-28,Argentina,0.06548937083214655
2021-03-29,Argentina,0.06593939075325556
2021-03-30,Argentina,0.06800701755829976
2021-03-31,Argentina,0.07112474247317399
2021-04-01,Argentina,0.07395440950157799
2021-04-02,Argentina,0.07611958966874273
2021-04-03,Argentina,0.07733299949683352
2021-04-04,Argentina,0.07855083451712756
2021-04-05,Argentina,0.07913179587553058
2021-04-06,Argentina,0.08213176642587647
2021-04-07,Argentina,0.08564370958817678
2021-04-08,Argentina,0.08992331296793503
2021-04-09,Argentina,0.09392390797927869
2021-04-10,Argentina,0.09910102884169908
2021-04-11,Argentina,0.10147908287980091
2021-04-12,Argentina,0.10313098500331126
2021-04-13,Argentina,0.10700659046087425
2021-04-14,Argentina,0.11055616988286317
2021-04-15,Argentina,0.11424394805735943
2021-04-16,Argentina,0.1173915872715276
2021-04-17,Argentina,0.12018808748436828
2021-04-18,Argentina,0.12145643607366237
2021-04-19,Argentina,0.12245004660501799
2021-04-20,Argentina,0.12435699468116236
2021-04-21,Argentina,0.1266181793931765
2021-04-22,Argentina,0.12946413112888844
2021-04-23,Argentina,0.1317683065831571
2021-04-24,Argentina,0.13607100946621628
2021-04-25,Argentina,0.13859367878552015
2021-04-26,Argentina,0.1403219376004975
2021-04-27,Argentina,0.14398628438227756
2021-04-28,Argentina,0.1476407629854444
2021-04-29,Argentina,0.15060179184440176
2021-04-30,Argentina,0.15325878787303512
2021-05-01,Argentina,0.15494792798893578
2021-05-02,Argentina,0.15544576211180083
2021-05-03,Argentina,0.15602723236730723
2021-05-04,Argentina,0.15818497821157051
2021-05-05,Argentina,0.16066049710794883
2021-05-06,Argentina,0.16372138042897239
2021-05-07,Argentina,0.16717017609853238
2021-05-08,Argentina,0.16949928751086635
2021-05-09,Argentina,0.17012379276054929
2021-05-10,Argentina,0.17077418538462122
2021-05-11,Argentina,0.17237862732175177
2021-05-12,Argentina,0.17406345287525427
2021-05-13,Argentina,0.17506447560355032
2021-05-14,Argentina,0.1759802027521288
2021-05-15,Argentina,0.1768424514529311
2021-05-16,Argentina,0.17752904214922557
2021-05-17,Argentina,0.17812967348697203
2021-05-18,Argentina,0.18014090121738585
2021-05-19,Argentina,0.18320209430186365
2021-05-20,Argentina,0.18579915110210407
2021-05-21,Argentina,0.18875818862456994
2021-05-22,Argentina,0.19114493816535116
2021-05-23,Argentina,0.19253947111032077
2021-05-24,Argentina,0.19327538057372043
2021-05-25,Argentina,0.1948715916533529
2021-05-26,Argentina,0.19644514574890481
2021-02-15,Australia,0
2021-02-16,Australia,0
2021-02-17,Australia,0
2021-02-18,Australia,0
2021-02-19,Australia,0
2021-02-20,Australia,0
2021-02-21,Australia,0
2021-02-22,Australia,7.843173856379957e-7
2021-02-23,Australia,1.1290248766258948e-4
2021-02-24,Australia,2.709032249993637e-4
2021-02-25,Australia,6.862777124332463e-4
2021-02-26,Australia,9.803967320474946e-4
2021-02-27,Australia,0.0011764760784569936
2021-02-28,Australia,0.0012507509348769117
2021-03-01,Australia,0.0013216532265385866
2021-03-02,Australia,0.0016434194339965743
2021-03-03,Australia,0.001993734794291785
2021-03-04,Australia,0.002392481753150142
2021-03-05,Australia,0.0028183268776822918
2021-03-06,Australia,0.0030172689825493696
2021-03-07,Australia,0.003190014886736138
2021-03-08,Australia,0.0033870354140084027
2021-03-09,Australia,0.003721899721806545
2021-03-10,Australia,0.004164725317737757
2021-03-11,Australia,0.004901983660237474
2021-03-12,Australia,0.005298181587592507
2021-03-13,Australia,0.006246852681390944
2021-03-14,Australia,0.006374578767642092
2021-05-24,Australia,0.12536372228560597
2021-05-25,Australia,0.12829020653076773
2021-05-26,Australia,0.13029072567044528
2020-12-27,Austria,8.127553739562977e-5
2020-12-28,Austria,2.2606146740095933e-4
2020-12-29,Austria,4.060445905134127e-4
2020-12-30,Austria,5.567152247290815e-4
2020-12-31,Austria,5.577145141232901e-4
2021-01-01,Austria,5.582696748978504e-4
2021-01-02,Austria,5.591579321371469e-4
2021-01-03,Austria,5.593799964469711e-4
2021-01-04,Austria,5.728148871913306e-4
2021-01-05,Austria,7.730058624977794e-4
2021-01-06,Austria,8.667170012435601e-4
2021-01-07,Austria,0.0012212426718777758
2021-01-08,Austria,0.0026712115828744004
2021-01-09,Austria,0.003164416414993782
2021-01-10,Austria,0.0034130174098418904
2021-01-11,Austria,0.004042236631728548
2021-01-12,Austria,0.005692729614496358
2021-01-13,Austria,0.007439820572037662
2021-01-14,Austria,0.009310157221531355
2021-01-15,Austria,0.011354703322082075
2021-01-16,Austria,0.012113941197370758
2021-01-17,Austria,0.012706297743826611
2021-01-18,Austria,0.01388135103926097
2021-01-19,Austria,0.016617294368449102
2021-01-20,Austria,0.019098529934268964
2021-01-21,Austria,0.02128808402913484
2021-01-22,Austria,0.02251510037306804
2021-01-23,Austria,0.02286329721087227
2021-01-24,Austria,0.02300219843666726
2021-01-25,Austria,0.023156644164149937
2021-01-26,Austria,0.024023805294013146
2021-01-27,Austria,0.024860765677740274
2021-01-28,Austria,0.025669634926274647
2021-01-29,Austria,0.026265988630307338
2021-01-30,Austria,0.02641466068573459
2021-01-31,Austria,0.026454632261502933
2021-02-01,Austria,0.026630396162728727
2021-02-02,Austria,0.026978148871913306
2021-02-03,Austria,0.02733744892520874
2021-02-04,Austria,0.027678539705098596
2021-02-05,Austria,0.02813943418013857
2021-02-06,Austria,0.028447104281399894
2021-02-07,Austria,0.028516721442529758
2021-02-08,Austria,0.028745558713803517
2021-02-09,Austria,0.029063554805471663
2021-02-10,Austria,0.029463936756084563
2021-02-11,Austria,0.03006306626399005
2021-02-12,Austria,0.03100772783798188
2021-02-13,Austria,0.0316016388346065
2021-02-14,Austria,0.031652935690175875
2021-02-15,Austria,0.03208940309113519
2021-02-16,Austria,0.03287195771895541
2021-02-17,Austria,0.03399138390477882
2021-02-18,Austria,0.03531288861254219
2021-02-19,Austria,0.03675608456208918
2021-02-20,Austria,0.03801574435956653
2021-02-21,Austria,0.03863963403801741
2021-02-22,Austria,0.03920834073547699
2021-02-23,Austria,0.04037428939420856
2021-02-24,Austria,0.042195549831231124
2021-02-25,Austria,0.04401159175697282
2021-02-26,Austria,0.04672988097352993
2021-02-27,Austria,0.04929550097708296
2021-02-28,Austria,0.050371069461716114
2021-03-01,Austria,0.05125954876532244
2021-03-02,Austria,0.05382805560490318
2021-03-03,Austria,0.05666681470953988
2021-03-04,Austria,0.05940098152424942
2021-03-05,Austria,0.06318340291348375
2021-03-06,Austria,0.0660199413750222
2021-03-07,Austria,0.06726694350683958
2021-03-08,Austria,0.06839769497246402
2021-03-09,Austria,0.07115751021495825
2021-03-10,Austria,0.0738669168591224
2021-03-11,Austria,0.07822726061467401
2021-03-12,Austria,0.08410152780245159
2021-03-13,Austria,0.0892608589447504
2021-03-14,Austria,0.09210405933558359
2021-03-15,Austria,0.09417847308580565
2021-03-16,Austria,0.09663361609522117
2021-03-17,Austria,0.0995379952034109
2021-03-18,Austria,0.1025036640611121
2021-03-19,Austria,0.10752809113519275
2021-03-20,Austria,0.11170034642032332
2021-03-21,Austria,0.11299165038195061
2021-03-22,Austria,0.11447304139278736
2021-03-23,Austria,0.11658864807248179
2021-03-24,Austria,0.1189866095221176
2021-03-25,Austria,0.122258838159531
2021-03-26,Austria,0.12582696748978503
2021-03-27,Austria,0.1287925253153313
2021-03-28,Austria,0.12988641410552496
2021-03-29,Austria,0.13222075413039616
2021-03-30,Austria,0.13549942263279446
2021-03-31,Austria,0.13795723041392788
2021-04-01,Austria,0.14048720909575413
2021-04-02,Austria,0.14323025848285664
2021-04-03,Austria,0.14464425297566175
2021-04-04,Austria,0.14556393231479836
2021-04-05,Austria,0.14642531977260614
2021-04-06,Austria,0.1493355835850062
2021-04-07,Austria,0.15371879996446972
2021-04-08,Austria,0.15891144075324215
2021-04-09,Austria,0.163924209451057
2021-04-10,Austria,0.1679702211760526
2021-04-11,Austria,0.16911207585716823
2021-04-12,Austria,0.1722080964647362
2021-04-13,Austria,0.1759121291526026
2021-04-14,Austria,0.18185867827322794
2021-04-15,Austria,0.18794945816308403
2021-04-16,Austria,0.1936809379996447
2021-04-17,Austria,0.19763701367916148
2021-04-18,Austria,0.19927951234677563
2021-04-19,Austria,0.2021559113519275
2021-04-20,Austria,0.2057649005151892
2021-04-21,Austria,0.211549231657488
2021-04-22,Austria,0.21820250044412862
2021-04-23,Austria,0.22448325635103927
2021-04-24,Austria,0.2282696748978504
2021-04-25,Austria,0.23113785752353883
2021-04-26,Austria,0.23415071504707763
2021-04-27,Austria,0.23821260437022562
2021-04-28,Austria,0.24303162195771896
2021-04-29,Austria,0.24977027447148695
2021-04-30,Austria,0.25715635548054716
2021-05-01,Austria,0.2609055782554628
2021-05-02,Austria,0.26259526558891455
2021-05-03,Austria,0.2645775226505596
2021-05-04,Austria,0.26911129863208383
2021-05-05,Austria,0.2757527980103038
2021-05-06,Austria,0.2843161529578966
2021-05-07,Austria,0.29381673032510214
2021-05-08,Austria,0.29753153313199504
2021-05-09,Austria,0.2989174364896074
2021-05-10,Austria,0.30256106768520163
2021-05-11,Austria,0.30797455143009417
2021-05-12,Austria,0.3165571149404868
2021-05-13,Austria,0.3194515011547344
2021-05-14,Austria,0.3268264789483034
2021-05-15,Austria,0.3316983478415349
2021-05-16,Austria,0.3336444084206786
2021-05-17,Austria,0.3370079054894297
2021-05-18,Austria,0.3418541259548765
2021-05-19,Austria,0.3499503686267543
2021-05-20,Austria,0.3582871069461716
2021-05-21,Austria,0.366229792147806
2021-05-22,Austria,0.37039582963226153
2021-05-23,Austria,0.37250977082963227
2021-05-24,Austria,0.3738201723219044
2021-05-25,Austria,0.3777270607567952
2021-05-26,Austria,0.38291681470953987
2021-01-17,Azerbaijan,0
2021-02-06,Azerbaijan,0.00641077799722364
2021-03-01,Azerbaijan,0.028933320511777338
2021-03-03,Azerbaijan,0.033268485848207574
2021-03-09,Azerbaijan,0.0405847615807006
2021-03-10,Azerbaijan,0.04227513579753777
2021-03-11,Azerbaijan,0.04308526088167923
2021-03-12,Azerbaijan,0.04377949882510165
2021-03-13,Azerbaijan,0.04441347545535016
2021-03-14,Azerbaijan,0.04473598690228742
2021-03-20,Azerbaijan,0.047603873096183864
2021-03-26,Azerbaijan,0.05034137392835216
2021-04-01,Azerbaijan,0.055081897688914534
2021-04-02,Azerbaijan,0.05621699990383833
2021-04-03,Azerbaijan,0.05744678437841343
2021-04-04,Azerbaijan,0.05828028414540631
2021-04-05,Azerbaijan,0.05828994962607904
2021-04-06,Azerbaijan,0.060307766657543636
2021-04-07,Azerbaijan,0.06306854354520955
2021-04-08,Azerbaijan,0.06632719131487523
2021-04-09,Azerbaijan,0.06967361742942596
2021-04-10,Azerbaijan,0.07291707658660591
2021-04-11,Azerbaijan,0.07478665670530393
2021-04-12,Azerbaijan,0.07478803748825719
2021-04-13,Azerbaijan,0.0776262368486588
2021-04-14,Azerbaijan,0.08022477173931804
2021-04-15,Azerbaijan,0.08258107784903604
2021-04-16,Azerbaijan,0.08475423296274105
2021-04-17,Azerbaijan,0.08672855533117832
2021-04-18,Azerbaijan,0.08770102103968025
2021-04-19,Azerbaijan,0.08770259907734111
2021-04-20,Azerbaijan,0.08868699869565325
2021-04-21,Azerbaijan,0.08961991483527999
2021-04-22,Azerbaijan,0.09052777962704066
2021-04-23,Azerbaijan,0.09133642530087507
2021-04-24,Azerbaijan,0.09220730483495945
2021-04-25,Azerbaijan,0.09262075070210347
2021-04-26,Azerbaijan,0.09265645380418032
2021-04-27,Azerbaijan,0.0933837319111269
2021-04-28,Azerbaijan,0.09404562008250178
2021-04-29,Azerbaijan,0.09466292868995752
2021-04-30,Azerbaijan,0.09528704258482569
2021-05-01,Azerbaijan,0.09581874264918004
2021-05-02,Azerbaijan,0.09618218444794571
2021-05-04,Azerbaijan,0.09665529986414081
2021-05-05,Azerbaijan,0.09744007771835479
2021-05-06,Azerbaijan,0.09786318906617156
2021-05-07,Azerbaijan,0.09827229532974822
2021-05-08,Azerbaijan,0.09882145243572579
2021-05-09,Azerbaijan,0.09918735991833655
2021-05-10,Azerbaijan,0.09918992422953544
2021-05-11,Azerbaijan,0.09956303150897386
2021-05-12,Azerbaijan,0.10005695729682149
2021-05-13,Azerbaijan,0.10053599035424479
2021-05-14,Azerbaijan,0.10084439808958816
2021-05-15,Azerbaijan,0.10122874888736016
2021-05-16,Azerbaijan,0.10166813374855449
2021-05-18,Azerbaijan,0.10284673062650561
2021-05-19,Azerbaijan,0.10399406263330103
2021-05-20,Azerbaijan,0.10538263714749967
2021-05-21,Azerbaijan,0.10749257212741668
2021-05-22,Azerbaijan,0.10997383909440364
2021-05-23,Azerbaijan,0.11188050309813174
2021-05-24,Azerbaijan,0.11188267289991542
2021-05-25,Azerbaijan,0.1142727095646342
2021-05-26,Azerbaijan,0.11685171623924037
2020-12-23,Bahrain,0.022899264978552325
2020-12-24,Bahrain,0.029426128493291247
2020-12-25,Bahrain,0.029703517254227388
2020-12-26,Bahrain,0.030298845251744994
2020-12-27,Bahrain,0.03150830726447079
2020-12-28,Bahrain,0.03233107053843392
2020-12-29,Bahrain,0.03293462616869115
2020-12-30,Bahrain,0.03368451612410326
2020-12-31,Bahrain,0.034463790482156906
2021-01-01,Bahrain,0.03487987362356112
2021-01-02,Bahrain,0.0353182889109729
2021-01-03,Bahrain,0.035666200238248735
2021-01-04,Bahrain,0.03620863631101157
2021-01-05,Bahrain,0.03754915275951864
2021-01-06,Bahrain,0.04024017635343089
2021-01-07,Bahrain,0.042453997248444536
2021-01-08,Bahrain,0.04601068534417657
2021-01-09,Bahrain,0.04945806346208207
2021-01-10,Bahrain,0.05245115871514936
2021-01-11,Bahrain,0.0544187383160269
2021-01-12,Bahrain,0.05746178705358481
2021-01-13,Bahrain,0.059569824099088904
2021-01-14,Bahrain,0.06439062919646
2021-01-15,Bahrain,0.07217925896062666
2021-01-16,Bahrain,0.08060670563822041
2021-01-17,Bahrain,0.08319488382288727
2021-01-18,Bahrain,0.08394007227387673
2021-01-19,Bahrain,0.08438965363429231
2021-01-20,Bahrain,0.08470347905450396
2021-01-26,Bahrain,0.09752859543143061
2021-01-27,Bahrain,0.09857350478936379
2021-01-28,Bahrain,0.09957786367165163
2021-01-29,Bahrain,0.09979530825119903
2021-01-30,Bahrain,0.10016143790811262
2021-01-31,Bahrain,0.10082846384807559
2021-02-01,Bahrain,0.10161831659108018
2021-02-02,Bahrain,0.10230179779652242
2021-02-03,Bahrain,0.102900651922357
2021-02-04,Bahrain,0.1041577166673621
2021-02-05,Bahrain,0.10551938988577107
2021-02-06,Bahrain,0.10727834022789368
2021-02-07,Bahrain,0.1124870194401331
2021-02-08,Bahrain,0.11819347043312022
2021-02-09,Bahrain,0.12514229396979165
2021-02-10,Bahrain,0.12905335796138068
2021-02-11,Bahrain,0.13218220915465187
2021-02-12,Bahrain,0.13666097980527545
2021-02-13,Bahrain,0.14237330767879086
2021-02-14,Bahrain,0.14620209534298356
2021-02-15,Bahrain,0.14747796610567923
2021-02-16,Bahrain,0.1486792004856654
2021-02-17,Bahrain,0.1513766886481588
2021-02-18,Bahrain,0.15480996225279636
2021-02-19,Bahrain,0.1576608369970786
2021-02-20,Bahrain,0.15970364066871848
2021-02-21,Bahrain,0.1615907070063582
2021-02-22,Bahrain,0.1635077454346923
2021-02-23,Bahrain,0.16539011026790934
2021-02-24,Bahrain,0.16746053527803229
2021-02-25,Bahrain,0.17049006719037507
2021-02-26,Bahrain,0.17214382137104098
2021-02-27,Bahrain,0.17354193124872544
2021-02-28,Bahrain,0.175231534400614
2021-03-01,Bahrain,0.17695463577151394
2021-03-02,Bahrain,0.17787613063835264
2021-03-03,Bahrain,0.1786348359145572
2021-03-04,Bahrain,0.17960863501809785
2021-03-05,Bahrain,0.18050368392255917
2021-03-06,Bahrain,0.18050544698671767
2021-03-07,Bahrain,0.18128119521645433
2021-03-08,Bahrain,0.18203108517186642
2021-03-09,Bahrain,0.18256176748357264
2021-03-10,Bahrain,0.18325817782617715
2021-03-11,Bahrain,0.18341979204070563
2021-03-12,Bahrain,0.18342860736149807
2021-03-13,Bahrain,0.1895340985423573
2021-03-14,Bahrain,0.19806027681282665
2021-03-15,Bahrain,0.2056731878491969
2021-03-16,Bahrain,0.2122970198926529
2021-03-17,Bahrain,0.22030838342884243
2021-03-18,Bahrain,0.22709794350319673
2021-03-19,Bahrain,0.23293368586780663
2021-03-20,Bahrain,0.23937827305514922
2021-03-21,Bahrain,0.24527983648167617
2021-03-22,Bahrain,0.25167153174426404
2021-03-23,Bahrain,0.2582495241195992
2021-03-24,Bahrain,0.26595881599663374
2021-03-25,Bahrain,0.27271076403560685
2021-03-26,Bahrain,0.2773458597082834
2021-03-27,Bahrain,0.28097013193009096
2021-03-28,Bahrain,0.28658020208241386
2021-03-29,Bahrain,0.29178241672607214
2021-03-30,Bahrain,0.2953373417576457
2021-03-31,Bahrain,0.3002363093660433
2021-04-01,Bahrain,0.30418909920938325
2021-04-02,Bahrain,0.30733440566813375
2021-04-03,Bahrain,0.30991083009174397
2021-04-04,Bahrain,0.31171855854225156
2021-04-05,Bahrain,0.31403463715845775
2021-04-06,Bahrain,0.31732569025431023
2021-04-07,Bahrain,0.32119502839414826
2021-04-08,Bahrain,0.32445317095904225
2021-04-09,Bahrain,0.3275173764665021
2021-04-10,Bahrain,0.3304293707682787
2021-04-11,Bahrain,0.332144244506439
2021-04-12,Bahrain,0.3343310317510224
2021-04-13,Bahrain,0.33707671033384795
2021-04-14,Bahrain,0.339733648020696
2021-04-15,Bahrain,0.3423053709398836
2021-04-16,Bahrain,0.34454916392559165
2021-04-17,Bahrain,0.34777086983121014
2021-04-18,Bahrain,0.3541666789101678
2021-04-19,Bahrain,0.36015522016851365
2021-04-20,Bahrain,0.3685080304633979
2021-04-21,Bahrain,0.3746793427061742
2021-04-22,Bahrain,0.37763188748359616
2021-04-23,Bahrain,0.38018656744925167
2021-04-24,Bahrain,0.3832725174146662
2021-04-25,Bahrain,0.3878682379878031
2021-04-26,Bahrain,0.39256327784186845
2021-04-27,Bahrain,0.39783248892354944
2021-04-28,Bahrain,0.40061871798202026
2021-04-29,Bahrain,0.40277377007175086
2021-04-30,Bahrain,0.4075164126580954
2021-05-01,Bahrain,0.4125111734191044
2021-05-02,Bahrain,0.42138643839295525
2021-05-03,Bahrain,0.43056612577817244
2021-05-04,Bahrain,0.4392433398782193
2021-05-05,Bahrain,0.44662822795009116
2021-05-06,Bahrain,0.45381565283621195
2021-05-07,Bahrain,0.4589220743272588
2021-05-08,Bahrain,0.4627778956418817
2021-05-09,Bahrain,0.4684937496437141
2021-05-10,Bahrain,0.4737606099731838
2021-05-11,Bahrain,0.47821822385390544
2021-05-12,Bahrain,0.48261530586518553
2021-05-13,Bahrain,0.4839329024796322
2021-05-14,Bahrain,0.4858699223017625
2021-05-15,Bahrain,0.48780047755531175
2021-05-16,Bahrain,0.4929051359822001
2021-05-17,Bahrain,0.49822077442005475
2021-05-18,Bahrain,0.5027841721502859
2021-05-19,Bahrain,0.5062333133323499
2021-05-20,Bahrain,0.5101843401115315
2021-05-21,Bahrain,0.5124786742697829
2021-05-22,Bahrain,0.5150733170230309
2021-05-23,Bahrain,0.5176326984931091
2021-05-24,Bahrain,0.5200580870871419
2021-05-25,Bahrain,0.5221537826835364
2021-05-26,Bahrain,0.5242353737666632
2020-12-28,Belgium,2.571267244747367e-5
2020-12-29,Belgium,2.666179794050122e-5
2020-12-30,Belgium,6.842331963371349e-5
2020-12-31,Belgium,6.928616099101127e-5
2021-01-01,Belgium,6.997643407684948e-5
2021-01-02,Belgium,7.109812784133659e-5
2021-01-04,Belgium,7.14432643842557e-5
2021-01-05,Belgium,2.1942055716082397e-4
2021-01-06,Belgium,5.55497265828307e-4
2021-01-07,Belgium,0.0012620780533194543
2021-01-08,Belgium,0.0020608965819057337
2021-01-09,Belgium,0.0023384726465484275
2021-01-10,Belgium,0.002373158869111798
2021-01-11,Belgium,0.0028547969147554157
2021-01-12,Belgium,0.004226973525266066
2021-01-13,Belgium,0.0060945073590013684
2021-01-14,Belgium,0.008104496300826533
2021-01-15,Belgium,0.010123803929310515
2021-01-16,Belgium,0.010571704877883788
2021-01-17,Belgium,0.010856873946470703
2021-01-18,Belgium,0.0118000458341329
2021-01-19,Belgium,0.013448072826571648
2021-01-20,Belgium,0.01526202421201876
2021-01-21,Belgium,0.017869185657229714
2021-01-22,Belgium,0.02043769180963373
2021-01-23,Belgium,0.021162305981492397
2021-01-24,Belgium,0.021324088735985732
2021-01-25,Belgium,0.02229746007115335
2021-01-26,Belgium,0.023247879826216847
2021-01-27,Belgium,0.024378547140819853
2021-01-28,Belgium,0.025736832005478008
2021-01-29,Belgium,0.026789325893109832
2021-01-30,Belgium,0.026927553078548935
2021-01-31,Belgium,0.02697716645659356
2021-02-01,Belgium,0.027316349394147312
2021-02-02,Belgium,0.0281893722794612
2021-02-03,Belgium,0.029060496913789032
2021-02-04,Belgium,0.029924546248987025
2021-02-05,Belgium,0.030617149006489947
2021-02-06,Belgium,0.030719481991465465
2021-02-07,Belgium,0.030746575210084615
2021-02-08,Belgium,0.03094960178145678
2021-02-09,Belgium,0.0316479855760536
2021-02-10,Belgium,0.03221392322230521
2021-02-11,Belgium,0.032904541444686346
2021-02-12,Belgium,0.0334775543900678
2021-02-13,Belgium,0.03352725405224815
2021-02-14,Belgium,0.033533380225884965
2021-02-15,Belgium,0.03371034898826674
2021-02-16,Belgium,0.03408335530702657
2021-02-17,Belgium,0.034699682888544366
2021-02-18,Belgium,0.035630084724118556
2021-02-19,Belgium,0.03716154184918637
2021-02-20,Belgium,0.037537999533375395
2021-02-21,Belgium,0.037700990265768945
2021-02-22,Belgium,0.03853975834919811
2021-02-23,Belgium,0.03958112158332079
2021-02-24,Belgium,0.040860629032057665
2021-02-25,Belgium,0.042817898366951934
2021-02-26,Belgium,0.044984234162719454
2021-02-27,Belgium,0.04529563360856822
2021-02-28,Belgium,0.045345764691427225
2021-03-01,Belgium,0.046266071283121026
2021-03-02,Belgium,0.047701407880985876
2021-03-03,Belgium,0.04975082867283955
2021-03-04,Belgium,0.05325879649506938
2021-03-05,Belgium,0.05649471043734322
2021-03-06,Belgium,0.05715478407567602
2021-03-07,Belgium,0.05726643574731035
2021-03-08,Belgium,0.05858347679508967
2021-03-09,Belgium,0.06041114735811782
2021-03-10,Belgium,0.06271407094074558
2021-03-11,Belgium,0.06649944225934665
2021-03-12,Belgium,0.06915043604550833
2021-03-13,Belgium,0.06980274411162544
2021-03-14,Belgium,0.06981516902717053
2021-03-15,Belgium,0.07203948776214845
2021-03-16,Belgium,0.07570492413208514
2021-03-17,Belgium,0.07908079094251268
2021-03-18,Belgium,0.08408716906582582
2021-03-19,Belgium,0.08828912019173026
2021-03-20,Belgium,0.09008331251009524
2021-03-21,Belgium,0.09011713589130131
2021-03-22,Belgium,0.09247062197746672
2021-03-23,Belgium,0.09611310676729928
2021-03-24,Belgium,0.10052464205889133
2021-03-25,Belgium,0.1055040995318568
2021-03-26,Belgium,0.1097836200957823
2021-03-27,Belgium,0.11136917737395269
2021-03-28,Belgium,0.11148902603848135
2021-03-29,Belgium,0.11306060528666351
2021-03-30,Belgium,0.11532823865777779
2021-03-31,Belgium,0.12167219345317394
2021-04-01,Belgium,0.1282934654608056
2021-04-02,Belgium,0.1338449867536595
2021-04-03,Belgium,0.13552226406811063
2021-04-04,Belgium,0.13552355833014657
2021-04-05,Belgium,0.13655482632038887
2021-04-06,Belgium,0.1398094639201161
